,listing_id,name,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,review_scores_rating,City
3131,7802149,1BD/1BA Ravenna/Maple Leaf Studio,47.68430899085806,-122.31310665674543,Apartment,2,1.0,1.0,1.0,80.0,Seattle
3132,3561108,115 year old cottage in Roosevelt,47.67734736215904,-122.31495840765149,House,3,1.0,2.0,2.0,91.0,Seattle
3133,5310503,Shared Roosevelt Room,47.68527201549857,-122.31755117145865,Townhouse,1,1.5,1.0,1.0,99.0,Seattle
3134,4820795,Charming 1 BR Roosevelt Apartment,47.67489522501084,-122.31379975104036,Apartment,4,1.0,1.0,1.0,99.0,Seattle
3135,4664312,We own chickens!,47.68159649744591,-122.31840255187977,House,2,1.0,1.0,2.0,87.0,Seattle
3136,2804399,Master Bedroom Suite (2 rooms),47.68627137919133,-122.30964648946085,Bed & Breakfast,4,1.0,1.0,2.0,90.0,Seattle
3139,7201336,Sleep in a Artists' workroom/studio,47.67786643015581,-122.32045212829941,House,1,1.0,1.0,1.0,87.0,Seattle
3140,4180905,1 Bdrm Modern Apt w/Great Location!,47.62490007498325,-122.35210086931367,Apartment,3,1.0,1.0,1.0,97.0,Seattle
3141,6603061,Perfect Apt. Next to Kerry Park,47.631559315727635,-122.36206656596079,Apartment,4,1.0,1.0,1.0,92.0,Seattle
3143,5163047,Private Room near Space Needle,47.61950452500925,-122.35274962226934,Apartment,2,1.0,1.0,1.0,92.0,Seattle
3144,8578023,Classic Queen Anne Condo,47.62746847978757,-122.3569310744115,Condominium,2,1.0,1.0,1.0,93.0,Seattle
3146,9061048,Top floor Studio w/ Old World Charm,47.62279340688641,-122.35886405820536,Apartment,2,1.0,0.0,1.0,80.0,Seattle
3147,7603457,Walking Distance to Space Needle,47.62248720744778,-122.36191811254608,Apartment,4,1.0,1.0,1.0,98.0,Seattle
3148,5639238,1 BR Apt Steps to Space Needle,47.62434027306917,-122.3536410290837,Apartment,2,1.0,1.0,1.0,40.0,Seattle
3149,5362889,2 BR 1 Block To Key Arena & Needle!,47.622502741408006,-122.3558351352342,Apartment,4,2.0,2.0,2.0,96.0,Seattle
3150,7203408,Bright Apartment Near Space Needle,47.626167320095576,-122.35891050637771,Apartment,4,1.0,1.0,1.0,96.0,Seattle
3154,544433,"8, Sparkling Seattle Center ",47.62081774289543,-122.3563353110631,Apartment,2,1.0,1.0,1.0,97.0,Seattle
3156,6276224,Next door to the Seattle Center!,47.61989291932817,-122.3541423291498,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3157,5252515,Modern 2 Bd 2 Bath -Lower QueenAnne,47.62385839256503,-122.36187911196045,Apartment,5,2.0,2.0,2.0,94.0,Seattle
3158,1622794,Airstream in the heart of the city.,47.628237718671855,-122.35982915597364,Camper/RV,2,1.0,1.0,2.0,98.0,Seattle
3160,8423118,Beautiful 760 sq foot AVA apartment,47.62065740553535,-122.359649521803,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3161,6248083,"""The"" Post Card View for You.",47.62926800198703,-122.35912840214635,Townhouse,5,2.5,2.0,2.0,98.0,Seattle
3162,7932696,Rustic Refuge. Clean apartment,47.62726804828516,-122.34536318425134,Apartment,3,1.0,1.0,1.0,94.0,Seattle
3163,3215404,Great Downtown View from Queen Anne,47.627571458380785,-122.35369065232665,Apartment,2,1.0,1.0,1.0,91.0,Seattle
3164,9522082,The Victorian by the Space Needle,47.62766752090634,-122.34961677115956,House,4,1.0,1.0,2.0,100.0,Seattle
3165,3040278,"Amazing View, Amazing Location",47.62105520461474,-122.35737774223328,Apartment,4,1.0,2.0,2.0,97.0,Seattle
3167,1071843,Wake up under the Space Needle ,47.62128145344614,-122.35675215495829,Apartment,4,1.0,1.0,2.0,96.0,Seattle
3168,4973204,Queen Anne - Comforts of home,47.627151492512866,-122.3574634336632,House,5,1.0,2.0,2.0,99.0,Seattle
3170,9118240,"Sweeping Views, Fabulous Apartment",47.63131042530796,-122.3577408269843,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3171,6971260,Charming studio apartment,47.62623303531511,-122.35729501610528,Apartment,2,1.0,0.0,1.0,88.0,Seattle
3173,945833,A block from the Seattle Center,47.626155110673714,-122.34999112359144,House,5,2.0,3.0,3.0,100.0,Seattle
3174,5261239,"Downtown, steps from the Needle",47.61904215076249,-122.35201584012523,Apartment,2,1.0,0.0,1.0,81.0,Seattle
3177,3720429,Best Location in Lower Queen Anne!,47.62351713013083,-122.3572970686966,Apartment,2,1.0,1.0,1.0,91.0,Seattle
3178,6956301,Upper Queen Anne Cozy 1 Bedroom,47.631100900826404,-122.35668659232445,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3179,6750430,Beautiful in lower cozy Queen Anne.,47.619887481898175,-122.35328902364948,Apartment,3,1.0,1.0,2.0,96.0,Seattle
3180,8373664,Bright and Sunny  1 bedroom Apt.,47.62776782805165,-122.34810586379612,Apartment,4,1.0,1.0,1.0,100.0,Seattle
3181,6783394,Gorgeous Modern Loft near Downtown,47.621442873194134,-122.36162690999424,Apartment,3,1.5,1.0,1.0,91.0,Seattle
3183,6727846,"Best location, best deal in Seattle",47.62652554390158,-122.35288281391716,Apartment,2,1.0,0.0,1.0,100.0,Seattle
3184,1321090,"2, Seattle Center Inn",47.62060974901337,-122.35626606423556,Apartment,4,1.0,1.0,2.0,96.0,Seattle
3186,8503720,Chic 1BR 3min walk to space needle,47.62147653895988,-122.35625307795013,Apartment,2,1.0,1.0,1.0,90.0,Seattle
3187,6780670,Quaint vintage apartment,47.62703059257943,-122.36272883940298,Apartment,2,1.0,1.0,1.0,93.0,Seattle
3189,1060467,Modern Private Room w Amazing View,47.621124747501256,-122.35692947782042,Apartment,2,1.0,1.0,1.0,91.0,Seattle
3191,6240501,Cozy Bedroom near Seattle Center,47.627209530972316,-122.34515729316188,Apartment,2,1.0,1.0,1.0,89.0,Seattle
3192,8150145,3BD/3BA Townhouse Near Space Needle,47.62578698577889,-122.35088964939114,House,6,3.0,3.0,3.0,97.0,Seattle
3193,8967776,"Updated, Convenient Queen Anne Apt",47.627926595101634,-122.34511627397889,Apartment,2,1.0,1.0,1.0,93.0,Seattle
3195,9679301,Private Master Suite,47.62610197913839,-122.36699699901655,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3196,8690491,Homey studio with a sunset view,47.626829887977294,-122.35739830561971,Apartment,2,1.0,0.0,1.0,98.0,Seattle
3197,7678064,Spacious Seattle Center Townhouse,47.62607559607521,-122.34450403862124,Townhouse,6,3.5,3.0,5.0,100.0,Seattle
3198,7798575,Shared space near the SpaceNeedle!,47.625047070033425,-122.35223144456036,Apartment,1,1.0,1.0,1.0,100.0,Seattle
3199,4988679,2BD Lower Queen Anne Great View!,47.624950429604645,-122.36344884685651,Apartment,4,1.0,2.0,2.0,91.0,Seattle
3200,6093756,Downtown Seattle Loft + Bonus,47.619698171109114,-122.35811987389944,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3201,7921289,Open 1 Bedroom + Balcony &City View,47.6306687320938,-122.357291924901,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3203,8117705,"Central Location, Tree Lined Street",47.619029704023866,-122.35437398015524,Condominium,2,1.0,1.0,1.0,100.0,Seattle
3204,4324917,Cozy bedroom on Queen Anne Hill,47.63132662380205,-122.36163690032872,House,2,1.0,1.0,1.0,97.0,Seattle
3205,5061566,Great Apt. Next to Space Needle!,47.61876223503221,-122.35341350057243,Apartment,2,1.0,0.0,1.0,93.0,Seattle
3207,8518308,Cozy Bachelor Pad in Queen Anne,47.625859467151116,-122.35766854965892,Apartment,3,1.0,1.0,1.0,100.0,Seattle
3208,3562617,Waterfront/Space Needle/Dwntwn View,47.62632060786393,-122.35736699624277,Apartment,2,1.0,2.0,2.0,85.0,Seattle
3209,7109735,Queen Anne 2BR-Private Rooftop Deck,47.6268588412761,-122.35965262262529,House,4,2.0,2.0,2.0,100.0,Seattle
3210,8501721,1 Bedroom with Ensuite,47.626801496951636,-122.362293093233,House,1,1.0,1.0,1.0,100.0,Seattle
3211,5306727,Cozy 1BD in the heart of the city,47.620233766647104,-122.35434337529121,Apartment,2,1.0,1.0,1.0,93.0,Seattle
3212,909102,Bella Vista- Queen Anne Hill,47.62782286070134,-122.35341476322996,House,2,1.0,1.0,1.0,97.0,Seattle
3213,8608525,Private room with landscaped patio,47.627375847702744,-122.34425344886766,Townhouse,2,1.0,1.0,1.0,100.0,Seattle
3214,170273,Historic House at Seattle Center,47.627673519348285,-122.3586108085457,House,2,1.0,1.0,1.0,99.0,Seattle
3215,7075913,Beautiful Uptown Neighborhood,47.62072918391622,-122.35645345367494,Apartment,2,1.0,1.0,1.0,98.0,Seattle
3216,481220,Garden Apt. in Historic Sea. House,47.62640470003942,-122.3583802076377,Apartment,4,1.0,1.0,3.0,98.0,Seattle
3217,6961346,Bright clean special Jan/Feb prices,47.62406172366474,-122.36207546323692,Apartment,2,1.0,0.0,1.0,90.0,Seattle
3219,6517594,Industrial Loft | Seattle Center,47.61974053311945,-122.35368943479293,Loft,2,1.5,1.0,1.0,100.0,Seattle
3221,7680670,Studio By Seattle Center,47.62563890753154,-122.35986626384914,Apartment,2,1.0,0.0,1.0,96.0,Seattle
3222,5946675,Modern Unit Near Seattle Center,47.625177023256704,-122.36202062816498,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3223,7162664,Modern home in heart of the city,47.62749449350216,-122.3504306995804,House,2,1.0,1.0,1.0,100.0,Seattle
3224,6901218,Cozy apartment in heart of LQA,47.62658526672353,-122.35837986843632,Apartment,3,1.0,1.0,1.0,100.0,Seattle
3225,4951430,Queen Anne Classic Apartment,47.62352920520026,-122.3552304036194,Apartment,4,1.0,1.0,2.0,94.0,Seattle
3226,7202016,Cute Mid Century near Downtown,47.62620961672291,-122.36014709539657,Apartment,2,1.0,1.0,1.0,95.0,Seattle
3227,5538663,Furnished One Bedroom Space Needle,47.62762082708755,-122.35659251554978,Apartment,2,1.0,1.0,1.0,93.0,Seattle
3228,363064,A min away from Space Needle,47.6210718765165,-122.35312435594248,Apartment,3,1.0,0.0,2.0,97.0,Seattle
3229,7809595,Super close to the Space Needle! :),47.62680716736821,-122.34811385972381,Apartment,2,1.0,1.0,1.0,98.0,Seattle
3230,9094836,Top Floor Condo with Ocean View,47.62182086253421,-122.35623585500736,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3231,3039438,Right in the Middle of the Action!,47.62041688680292,-122.35791923954314,Apartment,2,1.0,1.0,1.0,95.0,Seattle
3232,8847979,Cozy Quiet Studio Lower Queen Anne!,47.61964031701725,-122.35758352719559,Apartment,2,1.0,0.0,1.0,97.0,Seattle
3233,4047399,One bedroom in Lower Queen Anne,47.62401552870011,-122.35398187615142,Apartment,2,1.0,1.0,1.0,100.0,Seattle
3234,66611,Study Den in Tranquil Setting,47.69281514920636,-122.28533646705195,House,1,1.0,1.0,1.0,88.0,Seattle
3238,7007118,New private apartment in Seattle,47.69365290188946,-122.30316043866651,House,4,1.0,1.0,2.0,92.0,Seattle
3239,5325809,Adorable N. Seattle Townhouse,47.696577017151476,-122.30455357926138,Townhouse,5,1.5,2.0,3.0,95.0,Seattle
3241,555182,Artistic Seattle home..whole house,47.68362342354283,-122.28827825158571,House,6,1.0,3.0,4.0,88.0,Seattle
3243,66540,Large Tranquil Room in Wedgwood,47.6942077242851,-122.2862491662176,House,1,1.0,1.0,1.0,95.0,Seattle
3244,8098383,large 2 bdrm studio nearUW. PetsOK!,47.69048694866753,-122.2967729108917,House,4,1.0,1.0,2.0,97.0,Seattle
3245,5930473,Guest House near UW,47.6954492100307,-122.2825624854258,Loft,2,1.0,0.0,1.0,100.0,Seattle
3246,47491,Tranquil Rooms at Maple Creek House,47.69246459555626,-122.28688376888937,House,1,1.0,1.0,1.0,94.0,Seattle
3247,447523,Bedroom in artistic Northwest home,47.685232469434546,-122.28943464370319,House,2,1.0,1.0,1.0,93.0,Seattle
3248,3961077,Bedroom in artistic Northwest home,47.68571344394093,-122.2899579902188,House,2,1.0,1.0,1.0,93.0,Seattle
3249,52525,Maple Creek House in Wedgwood,47.69270118442189,-122.28547904161472,House,1,1.0,1.0,1.0,92.0,Seattle
3250,6811792,Plaza Suites - 2 Bedroom Condo B216,47.692847729334396,-122.30465637162581,Apartment,5,2.0,2.0,2.0,100.0,Seattle
3251,7619727,Charming 3 bedroom home in Seattle,47.68471012056479,-122.30011536346144,House,6,1.0,3.0,3.0,100.0,Seattle
3253,7221204,Private North Beach Ocean View Room,47.70013380402096,-122.39227869120131,House,2,1.0,1.0,1.0,95.0,Seattle
3254,6495424,Modern View in North Ballard,47.6983351640249,-122.3867156331025,House,2,1.5,1.0,1.0,100.0,Seattle
3255,2737038,Seattle Water View Cottage,47.69819123772167,-122.39661501125305,House,2,1.0,0.0,1.0,96.0,Seattle
3256,9034515,North Beach Studio Cottage,47.69412182832424,-122.39465749037599,Other,2,1.0,0.0,1.0,100.0,Seattle
3257,8147215,2 BR Charming North Beach Home,47.698336925862854,-122.392710283142,House,5,1.0,2.0,2.0,90.0,Seattle
3258,6376952,Spectacular Beach House in the City,47.7043215105622,-122.38179186815252,House,6,1.5,3.0,3.0,100.0,Seattle
3260,3613516,View Home in North Seattle,47.698106493499616,-122.38464127843328,House,4,1.0,2.0,2.0,90.0,Seattle
3262,9714078,Sunny Sylvan Setting N. Ballard,47.7086315695662,-122.37524773928936,House,4,1.0,2.0,3.0,100.0,Seattle
3263,1593991,45' Sailboat in Seattle,47.69208597179185,-122.38349458841782,Boat,2,0.5,1.0,1.0,98.0,Seattle
3264,6239108,Ballard Private Apartment,47.696025943556535,-122.39359101520115,Apartment,3,1.0,1.0,2.0,97.0,Seattle
3265,2303981,A Quintessential Seattle-area Home ,47.70328946273962,-122.37562740654293,House,8,1.0,3.0,3.0,100.0,Seattle
3266,5104077,Calm artist's home in Cedar Park ,47.72124668799074,-122.28773076677828,House,5,1.0,3.0,3.0,87.0,Seattle
3267,7434103,Relaxing & Comfy Master Suite,47.72364728052752,-122.28821575871163,Bed & Breakfast,2,1.0,1.0,1.0,100.0,Seattle
3270,7650458,"Large, Beautiful, Affordable Condo",47.71774237907718,-122.29394340515208,Apartment,2,1.0,1.0,2.0,100.0,Seattle
3271,7219541,A beautiful house with a lake view,47.723178305482705,-122.28288883471058,House,1,1.0,1.0,1.0,80.0,Seattle
3272,4092037,Modern 3 BR home in Seattle,47.717038532728864,-122.28906577941872,House,6,2.5,3.0,3.0,100.0,Seattle
3273,475361,NE Seattle Artist Treehouse Suite! ,47.71796191715599,-122.29114067340616,House,2,1.0,1.0,1.0,95.0,Seattle
3274,6327662,Cute Bungalow w/ Private Apartment,47.705649477780455,-122.35217797283892,House,2,1.0,1.0,1.0,100.0,Seattle
3275,9679741,Room in quiet Greenwood home,47.73065280239865,-122.35154328375536,House,2,1.0,1.0,1.0,100.0,Seattle
3276,2630912,Two rooms for Family of 4 for $130!,47.71468781782761,-122.35468047484798,House,4,1.5,1.0,2.0,100.0,Seattle
3277,6629657,Private room in beautiful home,47.710582581229865,-122.35507308839422,House,1,1.0,1.0,1.0,91.0,Seattle
3278,1340668,"Nice room & patio, 1 block from bus",47.70906910717799,-122.3459662505965,House,2,1.0,1.0,1.0,89.0,Seattle
3279,8474584,HotelLike with Full Kitchen/Parking,47.70506215221089,-122.34648410762732,Apartment,4,1.0,1.0,1.0,100.0,Seattle
3281,7066118,North Seattle Charmer,47.72345667371376,-122.35000675071936,Apartment,5,1.0,1.0,1.0,98.0,Seattle
3282,4681885,Large house in Greenwood!,47.71158998361862,-122.35490624316702,House,2,1.0,1.0,1.0,91.0,Seattle
3283,9154462,Charming Bungalow Home,47.706398637677545,-122.35283620160068,House,4,1.5,2.0,2.0,100.0,Seattle
3284,3689416,"Cozy Cove, Hot tub - private bath",47.72478218642393,-122.353066607916,Apartment,4,1.5,1.0,1.0,86.0,Seattle
3285,3263722,3 Bed Greenwood Townhome in Seattle,47.71503286494814,-122.35534442872101,House,8,3.0,3.0,4.0,84.0,Seattle
3286,5309974,North Seattle hideaway,47.73335790856483,-122.35427683210628,House,2,1.0,1.0,1.0,100.0,Seattle
3287,1793138,Cozy room in Ballard,47.6861974904743,-122.39952125098331,Bed & Breakfast,2,1.0,1.0,1.0,95.0,Seattle
3289,8310249,Ballard Private Rm w 2 Twin beds,47.6692260950274,-122.40010272499178,House,2,1.0,1.0,2.0,95.0,Seattle
3290,8310398,Ballard Private Room w Queen Bed,47.66788322180329,-122.39996900819428,House,2,1.0,1.0,1.0,95.0,Seattle
3291,158345,Restful Room w/Bath in West Ballard,47.66992137736428,-122.40146384791751,House,2,1.5,1.0,1.0,97.0,Seattle
3292,173896,Studio Suite with Private Entry,47.672345220763376,-122.39892000802273,House,2,1.0,1.0,1.0,95.0,Seattle
3293,6759038,Ballard Private Room w Double Bed,47.66813328423442,-122.40074868839622,House,2,1.0,1.0,1.0,92.0,Seattle
3294,9138923,Sunny Garden Apartment,47.67933712166182,-122.39580771833315,Apartment,2,1.0,0.0,2.0,100.0,Seattle
3295,6018416,Sunset Hill View Craftsman,47.6806890498443,-122.40145876557659,House,6,2.5,3.0,3.0,100.0,Seattle
3296,1777158,"Amazing View, Large Room in Ballard",47.68695739195074,-122.40031815026224,Bed & Breakfast,3,1.0,1.0,2.0,100.0,Seattle
3297,5364414,"Water, Mountain, and City view.",47.66917323076454,-122.40058336490942,House,5,2.5,2.0,2.0,93.0,Seattle
3298,1856253,Modern Vintage Eclectic in Ballard,47.690870746468526,-122.39935337265798,House,2,1.0,1.0,1.0,100.0,Seattle
3299,6994406,Delightful Home - Family Friendly,47.689522167107356,-122.39596484800249,House,5,2.0,3.0,3.0,90.0,Seattle
3300,1488166,Entire Home - Beautiful Sunset Hill,47.676983733091404,-122.40149601760777,House,6,2.0,3.0,4.0,97.0,Seattle
3301,463768,delux comfort+ in coolest 'hood,47.668994807137835,-122.40280063871452,House,5,3.0,3.0,3.0,93.0,Seattle
3304,7389248,Luxury Ballard Town Home,47.669937625971976,-122.40305930617515,House,4,2.5,3.0,2.0,100.0,Seattle
3305,1022135,"Contemporary, Cozy, and Warm Home",47.70608590961093,-122.34168269635124,House,2,1.0,1.0,1.0,88.0,Seattle
3306,1219691,Sweet 1920's cottage in N. Seattle,47.73264717600907,-122.34130100797616,House,4,1.0,2.0,2.0,99.0,Seattle
3308,7403174,Peaceful Seattle Home by Northgate,47.708264662425535,-122.33829887204294,House,4,1.5,2.0,2.0,98.0,Seattle
3309,7368599,"Spacious 3 bd, 15 min to downtown",47.70757881739443,-122.3368082243283,House,8,2.0,3.0,5.0,93.0,Seattle
3310,1692318,Spacious Relaxation in Seattle,47.726701764954576,-122.32478882291643,House,6,1.0,2.0,3.0,92.0,Seattle
3312,315120,"Large, comfy, light, garden studio",47.72741971337099,-122.32763885247316,Apartment,4,1.0,1.0,1.0,99.0,Seattle
3313,3925572,Cute modern home in great location,47.71823710226655,-122.3367060563143,House,2,1.0,1.0,1.0,87.0,Seattle
3314,5308339,Room w/ full bathroom & entrance,47.719144845050074,-122.32790730592673,Bed & Breakfast,4,1.0,1.0,1.0,85.0,Seattle
3315,8426749,2 bd main floor home; 15 min dwntwn,47.70901497299373,-122.33706296345301,House,6,1.0,2.0,4.0,100.0,Seattle
3316,107962,Haller Lake Restored Log Cabin,47.71488519176861,-122.33296364958792,Cabin,2,1.0,1.0,1.0,97.0,Seattle
3318,8446541,Large bdrm & living rm;15 min dwntn,47.70689853625001,-122.33742810225371,House,4,1.0,1.0,2.0,80.0,Seattle
3320,7534812,North Seattle Explorer’s Apartment,47.712988290096476,-122.31658132634888,Apartment,6,1.0,2.0,2.0,93.0,Seattle
3321,7839723,Creekside Contemporary Apartment,47.711108017801884,-122.31669632051478,Apartment,8,1.0,2.0,1.0,80.0,Seattle
3322,3209964,Bright spacious room in N Seattle,47.72932702233707,-122.31526086941791,Apartment,2,2.0,1.0,2.0,100.0,Seattle
3323,5607404,Newly remodeled 2 bed townhouse! ,47.71245005373736,-122.32641767866464,House,6,1.5,2.0,2.0,84.0,Seattle
3324,6103108,Charming Greenlake Home,47.69302886101725,-122.34052165771406,House,2,1.0,1.0,1.0,90.0,Seattle
3326,1851863,Lovely Green Lake Guest Stay,47.69710277841381,-122.34455594705128,Apartment,4,1.0,1.0,1.0,96.0,Seattle
3327,8130015,Private suite in NW Contemporary,47.70505642846772,-122.33755113627736,House,2,1.0,1.0,1.0,100.0,Seattle
3330,7826447,Spacious & Charming 3 Bedroom Apt,47.70430961445898,-122.33924219404969,Apartment,4,1.0,3.0,4.0,87.0,Seattle
3332,8524565,Convenient Private Bed & Bath,47.69146333658343,-122.34291580595983,House,3,2.5,1.0,1.0,100.0,Seattle
3333,1561256,Sunny Room w/a Deck,47.692346074348755,-122.33791064118786,House,2,1.0,1.0,1.0,97.0,Seattle
3334,2686624,Modern 2 Bedroom Suite,47.693596181816304,-122.34042280392723,House,4,1.0,2.0,2.0,98.0,Seattle
3335,2897897,Cozy Seattle Cottage,47.69825557663013,-122.34222967182687,House,6,1.0,3.0,3.0,90.0,Seattle
3336,7748349,Small open room in North Seattle,47.694536847928504,-122.33189473841362,House,2,1.0,1.0,1.0,94.0,Seattle
3338,8411627,1BR 1BA In Brand New Townhome,47.700555403686465,-122.3445681857362,House,2,1.5,1.0,1.0,100.0,Seattle
3339,7559939,Open room in North Seattle 3,47.69616219676815,-122.33281338932562,House,2,1.0,1.0,1.0,100.0,Seattle
3340,8870139,The Carriage House,47.69464836083742,-122.332767916898,Apartment,4,1.0,0.0,2.0,100.0,Seattle
3341,7198282,Open room in North Seattle 1,47.6967836497855,-122.33291659845504,House,2,1.0,1.0,1.0,100.0,Seattle
3342,7441508,Open room in North Seattle 2,47.69637208505421,-122.33099839593218,House,2,1.0,1.0,1.0,98.0,Seattle
3343,5882923,New apartment with all the comfort.,47.68087330675194,-122.35612987755998,Apartment,2,1.0,1.0,1.0,99.0,Seattle
3344,6445769,1000 sq ft Modern Lower-level Apt,47.6831754844364,-122.36321158140768,House,4,1.0,2.0,2.0,88.0,Seattle
3345,3959460,upper level apt in duplex with view,47.68077958542682,-122.35156529011257,Apartment,4,1.0,1.0,2.0,96.0,Seattle
3346,7974112,Phinney Ridge Private Room (Oz),47.677086180203396,-122.35136707056203,House,2,1.0,1.0,1.0,100.0,Seattle
3347,320704,Mid-century Modern Apartment,47.68066817964939,-122.35812669062355,Apartment,2,1.0,1.0,2.0,94.0,Seattle
3348,3250577,Another daylight basement room,47.67820431655622,-122.36599366995522,House,2,1.0,1.0,1.0,84.0,Seattle
3349,8053049,"Lovely Home Seattle, Green Lake",47.67516361379396,-122.35432776097737,House,6,2.0,3.0,3.0,100.0,Seattle
3350,7349099,"Private, kid-friendly Phinney Apt.",47.68036017393898,-122.3642019213693,Apartment,6,1.0,2.0,2.0,93.0,Seattle
3351,5022572,Phinney Ridge Spacious 7+BR  View!,47.6730567896239,-122.35163932882836,House,16,4.0,7.0,10.0,100.0,Seattle
3353,5123904,Sweet 2 bd Craftsman Home,47.6704531029363,-122.35994469580572,House,4,1.0,3.0,2.0,94.0,Seattle
3354,2471731,Convenient Friendly Home~Ballard~M2,47.6778244870117,-122.36516034724023,House,2,3.0,1.0,1.0,100.0,Seattle
3355,7803176,Oh hey! Look another room!,47.678551736695496,-122.36582221556456,Condominium,2,1.0,1.0,1.0,100.0,Seattle
3356,4318814,Top of Phinney Ridge With a View,47.66673365197358,-122.35729024228529,House,2,1.0,1.0,1.0,95.0,Seattle
3357,4187961,ECO PIED A TERRE-All New w/ Parking,47.67782054569615,-122.36169846871162,House,4,1.0,1.0,3.0,100.0,Seattle
3358,7161897,Delightful Cottage by Greenlake,47.678137312333575,-122.34606090816492,House,4,1.0,1.0,2.0,94.0,Seattle
3359,8611952,Phinneywood Bungalow,47.68129309334925,-122.35321549259741,House,6,1.0,2.0,1.0,100.0,Seattle
3360,5805907,Large private bedroom sanctuary,47.671626302715495,-122.35191274023693,House,3,2.0,1.0,2.0,97.0,Seattle
3361,5433597,Wonderful Townhouse in Phinney,47.67443807140556,-122.35570153023683,House,5,2.5,2.0,3.0,94.0,Seattle
3362,7968548,Phinney Ridge Private Room (Fraser),47.675871044335686,-122.35304174184807,House,2,1.0,1.0,1.0,94.0,Seattle
